"","playlist.id","playlist.name","playlist.description","followers.total","owner.display_name","owner.uri","tracks.limit","tracks.total","uniqueid","playlist.extracteddate"
986,"37i9dQZEVXbLoATJ81JYXz","Top 50 - Sweden","Your daily update of the most played tracks right now - Sweden.",611251,"Spotify","spotify:user:spotify",100,50,"bebfce920284492b8a0957b108541df0","2023-06-16"
987,"37i9dQZEVXbJiyhoAPEfMK","Top 50 - Switzerland","Your daily update of the most played tracks right now - Switzerland.",121650,"Spotify","spotify:user:spotify",100,50,"18a40518f43d408cb263afaa9c258836","2023-06-16"
988,"37i9dQZEVXbMnZEatlMSiu","Top 50 - Taiwan","Your daily update of the most played tracks right now - Taiwan.",208200,"Spotify","spotify:user:spotify",100,50,"ba74048324a8433aa45f127f2f1884fc","2023-06-16"
989,"37i9dQZEVXbMnz8KIWsvf9","Top 50 - Thailand","Your daily update of the most played tracks right now - Thailand.",148418,"Spotify","spotify:user:spotify",100,50,"5512bb5c5b2f481283871bb8d0f02569","2023-06-16"
990,"37i9dQZEVXbIVYVBNw9D5K","Top 50 - Turkey","Your daily update of the most played tracks right now - Turkey.",807519,"Spotify","spotify:user:spotify",100,50,"0e4e6303cabe4befbf929311093baedf","2023-06-16"
991,"37i9dQZEVXbM4UZuIrvHvA","Top 50 - UAE","Your daily update of the most played tracks right now - UAE.",3460,"Spotify","spotify:user:spotify",100,50,"ebd79886389d42c8ab8dab771e1c015f","2023-06-16"
992,"37i9dQZEVXbLRQDuF5jeBp","Top 50 - USA","Your daily update of the most played tracks right now - USA.",3434176,"Spotify","spotify:user:spotify",100,50,"d2608b25e69247e8afdd683920d00840","2023-06-16"
993,"37i9dQZEVXbKkidEfWYRuD","Top 50 - Ukraine","Your daily update of the most played tracks right now - Ukraine.",24761,"Spotify","spotify:user:spotify",100,50,"89c0b322061144b393eca95224fd46c1","2023-06-16"
994,"37i9dQZEVXbLnolsZ8PSNw","Top 50 - United Kingdom","Your daily update of the most played tracks right now - United Kingdom.",2190716,"Spotify","spotify:user:spotify",100,50,"2b48708112e842b88081e41f7deac6b3","2023-06-16"
995,"37i9dQZEVXbMJJi3wgRbAy","Top 50 - Uruguay","Your daily update of the most played tracks right now - Uruguay.",110955,"Spotify","spotify:user:spotify",100,50,"370fc3110f3142f789930a276c53f090","2023-06-16"
996,"37i9dQZEVXbLdGSmz6xilI","Top 50 - Vietnam","Your daily update of the most played tracks right now - Vietnam.",82970,"Spotify","spotify:user:spotify",100,50,"3ac964768a8348fa85a8482122277dfe","2023-06-16"
