"","playlist.id","playlist.name","playlist.description","followers.total","owner.display_name","owner.uri","tracks.limit","tracks.total","playlist.extracteddate"
531,"37i9dQZEVXbMnz8KIWsvf9","Top 50 - Thailand","Your daily update of the most played tracks right now - Thailand.",132650,"Spotify","spotify:user:spotify",100,50,"2022-11-09"
532,"37i9dQZEVXbIVYVBNw9D5K","Top 50 - Turkey","Your daily update of the most played tracks right now - Turkey.",777560,"Spotify","spotify:user:spotify",100,50,"2022-11-09"
533,"37i9dQZEVXbM4UZuIrvHvA","Top 50 - UAE","Your daily update of the most played tracks right now - UAE.",2752,"Spotify","spotify:user:spotify",100,50,"2022-11-09"
534,"37i9dQZEVXbLRQDuF5jeBp","Top 50 - USA","Your daily update of the most played tracks right now - USA.",3413909,"Spotify","spotify:user:spotify",100,50,"2022-11-09"
535,"37i9dQZEVXbKkidEfWYRuD","Top 50 - Ukraine","Your daily update of the most played tracks right now - Ukraine.",20239,"Spotify","spotify:user:spotify",100,50,"2022-11-09"
536,"37i9dQZEVXbLnolsZ8PSNw","Top 50 - United Kingdom","Your daily update of the most played tracks right now - United Kingdom.",2180014,"Spotify","spotify:user:spotify",100,50,"2022-11-09"
537,"37i9dQZEVXbLdGSmz6xilI","Top 50 - Vietnam","Your daily update of the most played tracks right now - Vietnam.",75433,"Spotify","spotify:user:spotify",100,50,"2022-11-09"
538,"3seAKhZ9QXirBjL9lazOi4","Top 50 - Zimbabwe","Top Fresh Music Playlist. Updated Daily, refreshed every Saturday! Trending 2022 Trends Only! Vibes all way! @llermaz",67,"Spotify","spotify:user:31p7pd2zove76npybdfyl5b3gywm",100,51,"2022-11-09"
539,"5atgcoJ9pDa39CzCYdXkRi","Top 50 Polska","Twoja codzienna dawka aktualnie najpopularniejszych utworów w Polsce.",758,"Spotify","spotify:user:2156hfddk45dmqcy372ryrvzi",100,50,"2022-11-09"
540,"37i9dQZEVXbMMy2roB9myp","Top 50 - Argentina","Your daily update of the most played tracks right now - Argentina.",1266447,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
541,"37i9dQZEVXbJPcfkRz0wJ0","Top 50 - Australia","Your daily update of the most played tracks right now - Australia.",807953,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
542,"37i9dQZEVXbKNHh6NIXu36","Top 50 - Austria","Your daily update of the most played tracks right now - Austria.",117962,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
543,"37i9dQZEVXbJNSeeHswcKB","Top 50 - Belgium","Your daily update of the most played tracks right now - Belgium.",267727,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
544,"37i9dQZEVXbJqfMFK4d691","Top 50 - Bolivia","Your daily update of the most played tracks right now - Bolivia.",91493,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
545,"37i9dQZEVXbMXbN3EUUhlg","Top 50 - Brazil","Your daily update of the most played tracks right now - Brazil.",3202512,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
546,"37i9dQZEVXbKj23U1GF4IR","Top 50 - Canada","Your daily update of the most played tracks right now - Canada.",332455,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
547,"37i9dQZEVXbL0GavIqMTeb","Top 50 - Chile","Your daily update of the most played tracks right now - Chile.",503045,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
548,"37i9dQZEVXbOa2lmxNORXQ","Top 50 - Colombia","Your daily update of the most played tracks right now - Colombia.",771527,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
549,"37i9dQZEVXbMZAjGMynsQX","Top 50 - Costa Rica","Your daily update of the most played tracks right now - Costa Rica.",138960,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
550,"37i9dQZEVXbL3J0k32lWnN","Top 50 - Denmark","Your daily update of the most played tracks right now - Denmark.",192820,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
551,"37i9dQZEVXbJlM6nvL1nD1","Top 50 - Ecuador","Your daily update of the most played tracks right now - Ecuador.",168847,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
552,"37i9dQZEVXbLesry2Qw2xS","Top 50 - Estonia","Your daily update of the most played tracks right now - Estonia.",16942,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
553,"37i9dQZEVXbMxcczTSoGwZ","Top 50 - Finland","Your daily update of the most played tracks right now - Finland.",131589,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
554,"37i9dQZEVXbIPWwFssbupI","Top 50 - France","Your daily update of the most played tracks right now - France.",817066,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
555,"37i9dQZEVXbJiZcmkrIHGU","Top 50 - Germany","Your daily update of the most played tracks right now - Germany.",2130127,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
556,"37i9dQZEVXbMDoHDwVN2tF","Top 50 - Global","Your daily update of the most played tracks right now - Global.",17011192,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
557,"37i9dQZEVXbJqdarpmTJDL","Top 50 - Greece","Your daily update of the most played tracks right now - Greece.",79540,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
558,"37i9dQZEVXbLy5tBFyQvd4","Top 50 - Guatemala","Your daily update of the most played tracks right now - Guatemala.",74648,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
559,"37i9dQZEVXbLwpL8TjsxOG","Top 50 - Hong Kong","Your daily update of the most played tracks right now - Hong Kong.",104927,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
560,"37i9dQZEVXbNHwMxAkvmF8","Top 50 - Hungary","Your daily update of the most played tracks right now - Hungary.",68392,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
561,"37i9dQZEVXbKMzVsSGQ49S","Top 50 - Iceland","Your daily update of the most played tracks right now - Iceland.",39734,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
562,"37i9dQZEVXbLZ52XmnySJg","Top 50 - India","Your daily update of the most played tracks right now - India.",351903,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
563,"37i9dQZEVXbObFQZ3JLcXt","Top 50 - Indonesia","Your daily update of the most played tracks right now - Indonesia.",621788,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
564,"37i9dQZEVXbKM896FDX8L1","Top 50 - Ireland","Your daily update of the most played tracks right now - Ireland.",239825,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
565,"37i9dQZEVXbJ6IpvItkve3","Top 50 - Israel","Your daily update of the most played tracks right now - Israel.",48692,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
566,"37i9dQZEVXbIQnj7RRhdSX","Top 50 - Italy","Your daily update of the most played tracks right now - Italy.",1025965,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
567,"37i9dQZEVXbKXQ4mDTEBXq","Top 50 - Japan","Your daily update of the most played tracks right now - Japan.",924775,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
568,"37i9dQZEVXbKGcyg6TFGx6","Top 50 - Luxembourg","Your daily update of the most played tracks right now - Luxembourg.",7359,"Spotify","spotify:user:spotify",100,46,"2022-11-10"
569,"37i9dQZEVXbJlfUljuZExa","Top 50 - Malaysia","Your daily update of the most played tracks right now - Malaysia.",201457,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
570,"37i9dQZEVXbO3qyFxbkOE1","Top 50 - Mexico","Your daily update of the most played tracks right now - Mexico.",1560580,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
571,"37i9dQZEVXbJU9eQpX8gPT","Top 50 - Morocco","Your daily update of the most played tracks right now - Morocco.",24523,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
572,"37i9dQZEVXbKCF6dqVpDkS","Top 50 - Netherlands","Your daily update of the most played tracks right now - Netherlands.",903701,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
573,"37i9dQZEVXbM8SIrkERIYl","Top 50 - New Zealand","Your daily update of the most played tracks right now - New Zealand.",210698,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
574,"37i9dQZEVXbISk8kxnzfCq","Top 50 - Nicaragua","Your daily update of the most played tracks right now - Nicaragua.",15554,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
575,"37i9dQZEVXbJvfa0Yxg7E7","Top 50 - Norway","Your daily update of the most played tracks right now - Norway.",520550,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
576,"37i9dQZEVXbKypXHVwk1f0","Top 50 - Panama","Your daily update of the most played tracks right now - Panama.",93386,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
577,"37i9dQZEVXbJfdy5b0KP7W","Top 50 - Peru","Your daily update of the most played tracks right now - Peru.",448644,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
578,"37i9dQZEVXbNBz9cRCSFkY","Top 50 - Philippines","Your daily update of the most played tracks right now - Philippines.",1192238,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
579,"37i9dQZEVXbKyJS56d1pgi","Top 50 - Portugal","Your daily update of the most played tracks right now - Portugal.",195447,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
580,"37i9dQZEVXbNZbJ6TZelCq","Top 50 - Romania","Your daily update of the most played tracks right now - Romania.",27692,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
581,"37i9dQZEVXbLrQBcXqUtaC","Top 50 - Saudi Arabia","Your daily update of the most played tracks right now - Saudi Arabia.",5329,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
582,"37i9dQZEVXbK4gjvS1FjPY","Top 50 - Singapore","Your daily update of the most played tracks right now - Singapore.",129476,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
583,"37i9dQZEVXbKIVTPX9a2Sb","Top 50 - Slovakia","Your daily update of the most played tracks right now - Slovakia.",20413,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
584,"37i9dQZEVXbMH2jvi6jvjk","Top 50 - South Africa","Your daily update of the most played tracks right now - South Africa.",31129,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
585,"37i9dQZEVXbNxXF4SkHj9F","Top 50 - South Korea","Your daily update of the most played tracks right now - South Korea.",65528,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
586,"37i9dQZEVXbNFJfN1Vw8d9","Top 50 - Spain","Your daily update of the most played tracks right now - Spain.",1509175,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
587,"6zFJ2HTXC3d38AgpfcPGph","Top 50 - Suriname","Your weekly update of the most played tracks right now - Suriname.",105,"Spotify","spotify:user:by1zq46ly1v79bl16d296hy41",100,48,"2022-11-10"
588,"37i9dQZEVXbLoATJ81JYXz","Top 50 - Sweden","Your daily update of the most played tracks right now - Sweden.",601699,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
589,"37i9dQZEVXbJiyhoAPEfMK","Top 50 - Switzerland","Your daily update of the most played tracks right now - Switzerland.",120029,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
590,"37i9dQZEVXbMnZEatlMSiu","Top 50 - Taiwan","Your daily update of the most played tracks right now - Taiwan.",197676,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
591,"37i9dQZEVXbMnz8KIWsvf9","Top 50 - Thailand","Your daily update of the most played tracks right now - Thailand.",132715,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
592,"37i9dQZEVXbIVYVBNw9D5K","Top 50 - Turkey","Your daily update of the most played tracks right now - Turkey.",777710,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
593,"37i9dQZEVXbM4UZuIrvHvA","Top 50 - UAE","Your daily update of the most played tracks right now - UAE.",2756,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
594,"37i9dQZEVXbLRQDuF5jeBp","Top 50 - USA","Your daily update of the most played tracks right now - USA.",3413922,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
595,"37i9dQZEVXbKkidEfWYRuD","Top 50 - Ukraine","Your daily update of the most played tracks right now - Ukraine.",20265,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
596,"37i9dQZEVXbLnolsZ8PSNw","Top 50 - United Kingdom","Your daily update of the most played tracks right now - United Kingdom.",2180007,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
597,"37i9dQZEVXbLdGSmz6xilI","Top 50 - Vietnam","Your daily update of the most played tracks right now - Vietnam.",75455,"Spotify","spotify:user:spotify",100,50,"2022-11-10"
598,"5atgcoJ9pDa39CzCYdXkRi","Top 50 Polska","Twoja codzienna dawka aktualnie najpopularniejszych utworów w Polsce.",758,"Spotify","spotify:user:2156hfddk45dmqcy372ryrvzi",100,50,"2022-11-10"
599,"3seAKhZ9QXirBjL9lazOi4","Top 50+ Zimbabwe","Top Fresh Music Playlist. Updated Daily, refreshed every Saturday! Trending 2022 Trends Only! Vibes all way! @llermaz",67,"Spotify","spotify:user:31p7pd2zove76npybdfyl5b3gywm",100,250,"2022-11-10"
600,"37i9dQZEVXbMMy2roB9myp","Top 50 - Argentina","Your daily update of the most played tracks right now - Argentina.",1266834,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
601,"37i9dQZEVXbJPcfkRz0wJ0","Top 50 - Australia","Your daily update of the most played tracks right now - Australia.",808014,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
602,"37i9dQZEVXbKNHh6NIXu36","Top 50 - Austria","Your daily update of the most played tracks right now - Austria.",117971,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
603,"37i9dQZEVXbJNSeeHswcKB","Top 50 - Belgium","Your daily update of the most played tracks right now - Belgium.",267753,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
604,"37i9dQZEVXbJqfMFK4d691","Top 50 - Bolivia","Your daily update of the most played tracks right now - Bolivia.",91519,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
605,"37i9dQZEVXbMXbN3EUUhlg","Top 50 - Brazil","Your daily update of the most played tracks right now - Brazil.",3203046,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
606,"37i9dQZEVXbKj23U1GF4IR","Top 50 - Canada","Your daily update of the most played tracks right now - Canada.",332459,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
607,"37i9dQZEVXbL0GavIqMTeb","Top 50 - Chile","Your daily update of the most played tracks right now - Chile.",503244,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
608,"37i9dQZEVXbOa2lmxNORXQ","Top 50 - Colombia","Your daily update of the most played tracks right now - Colombia.",771708,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
609,"37i9dQZEVXbMZAjGMynsQX","Top 50 - Costa Rica","Your daily update of the most played tracks right now - Costa Rica.",138982,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
610,"37i9dQZEVXbL3J0k32lWnN","Top 50 - Denmark","Your daily update of the most played tracks right now - Denmark.",192867,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
611,"37i9dQZEVXbJlM6nvL1nD1","Top 50 - Ecuador","Your daily update of the most played tracks right now - Ecuador.",168883,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
612,"37i9dQZEVXbLesry2Qw2xS","Top 50 - Estonia","Your daily update of the most played tracks right now - Estonia.",16942,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
613,"37i9dQZEVXbMxcczTSoGwZ","Top 50 - Finland","Your daily update of the most played tracks right now - Finland.",131609,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
614,"37i9dQZEVXbIPWwFssbupI","Top 50 - France","Your daily update of the most played tracks right now - France.",817134,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
615,"37i9dQZEVXbJiZcmkrIHGU","Top 50 - Germany","Your daily update of the most played tracks right now - Germany.",2130223,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
616,"37i9dQZEVXbMDoHDwVN2tF","Top 50 - Global","Your daily update of the most played tracks right now - Global.",17011960,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
617,"37i9dQZEVXbJqdarpmTJDL","Top 50 - Greece","Your daily update of the most played tracks right now - Greece.",79554,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
618,"37i9dQZEVXbLy5tBFyQvd4","Top 50 - Guatemala","Your daily update of the most played tracks right now - Guatemala.",74659,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
619,"37i9dQZEVXbLwpL8TjsxOG","Top 50 - Hong Kong","Your daily update of the most played tracks right now - Hong Kong.",104946,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
620,"37i9dQZEVXbNHwMxAkvmF8","Top 50 - Hungary","Your daily update of the most played tracks right now - Hungary.",68401,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
621,"37i9dQZEVXbKMzVsSGQ49S","Top 50 - Iceland","Your daily update of the most played tracks right now - Iceland.",39738,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
622,"37i9dQZEVXbLZ52XmnySJg","Top 50 - India","Your daily update of the most played tracks right now - India.",352139,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
623,"37i9dQZEVXbObFQZ3JLcXt","Top 50 - Indonesia","Your daily update of the most played tracks right now - Indonesia.",621969,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
624,"37i9dQZEVXbKM896FDX8L1","Top 50 - Ireland","Your daily update of the most played tracks right now - Ireland.",239829,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
625,"37i9dQZEVXbJ6IpvItkve3","Top 50 - Israel","Your daily update of the most played tracks right now - Israel.",48709,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
626,"37i9dQZEVXbIQnj7RRhdSX","Top 50 - Italy","Your daily update of the most played tracks right now - Italy.",1026068,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
627,"37i9dQZEVXbKXQ4mDTEBXq","Top 50 - Japan","Your daily update of the most played tracks right now - Japan.",925334,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
628,"37i9dQZEVXbKGcyg6TFGx6","Top 50 - Luxembourg","Your daily update of the most played tracks right now - Luxembourg.",7358,"Spotify","spotify:user:spotify",100,43,"2022-11-11"
629,"37i9dQZEVXbJlfUljuZExa","Top 50 - Malaysia","Your daily update of the most played tracks right now - Malaysia.",201483,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
630,"37i9dQZEVXbO3qyFxbkOE1","Top 50 - Mexico","Your daily update of the most played tracks right now - Mexico.",1560978,"Spotify","spotify:user:spotify",100,50,"2022-11-11"
